name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york city,2021-02-25T20:00:00,6.2,4.2,-7.3,37.31,0,0,,0,1,,9.4,262,1023.7,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T21:00:00,5.1,3.4,-5.3,46.88,0,0,,0,0.99,,7.7,214,1024,0,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T22:00:00,4.4,3.2,-5.3,49.31,0,0,,0,0.97,,5.6,303,1024.6,0.4,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-25T23:00:00,4.4,2.2,-6.4,45.21,0,0,,0,0.96,,9.2,244,1025,0.8,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T00:00:00,3.9,3.9,-4.7,53.4,0,0,,0,0.95,,0.5,354,1024.7,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T01:00:00,5,1.8,-8.4,37.42,0,0,,0,0.93,,14.4,58,1025.6,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T02:00:00,3.8,0.7,-7.9,42.09,0,0,,0,0.92,,13,39,1026,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T03:00:00,3.3,0.1,-6.8,47.35,0,0,,0,0.9,,12.9,39,1026.4,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T04:00:00,3.3,0.4,-7.3,45.76,0,0,,0,0.89,,11,352,1027.1,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T05:00:00,2.8,1.4,-10,38.21,0,0,,0,0.87,,5.4,352,1028.1,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T06:00:00,2.2,-0.1,-9.4,41.99,0,0,,0,0.86,,7.6,340,1029.4,0.8,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T07:00:00,1.6,-0.7,-7.9,48.97,0,0,,0,0.84,,7.6,340,1030.4,0.4,16,14,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T08:00:00,2.8,-0.6,-7.9,45.37,0,0,,0,0.83,,12.8,253,1032.1,0.4,16,132,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T09:00:00,3.8,0.6,-8.4,40.68,0,0,,0,0.81,,12.8,271,1032.8,0.4,16,280,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T10:00:00,4.9,2.4,-7.9,39.03,0,0,,0,0.79,,11,261,1032.5,0,16,531,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T11:00:00,6.6,4.4,-5.8,40.66,0,0,,0,0.78,,10.9,189,1032.1,0,16,655,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T12:00:00,6.7,4.3,-6.8,37.57,0,0,,0,0.76,,12.2,214,1032.1,0.4,16,719,2.6,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T13:00:00,7.2,4.8,-5.9,38.95,0,0,,0,0.74,,12.8,225,1031.1,0.4,16,658,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T14:00:00,6.7,4.2,-6.3,38.9,0,0,,0,0.72,,12.7,218,1030.5,1.5,16,489,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T15:00:00,7.2,5.1,-7.2,35.1,0,0,,0,0.7,,11,219,1031.5,1.5,16,346,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T16:00:00,6.2,3.6,-5.8,42.01,0,0,,0,0.68,57.2,12.5,200,1031.5,1.5,16,180,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T17:00:00,5.7,4.6,-5.8,43.39,0,0,,0,0.66,,5.7,211,1031.8,1.7,16,80,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T18:00:00,3.9,1.1,-4,56.34,0,0,,0,0.65,,11,199,1032.1,1.7,16,17,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-26T19:00:00,3.9,1.5,-4,56.74,0,0,,0,0.63,,9.3,180,1032.1,1.7,16,21,0.1,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T20:00:00,3.9,1.4,-3.4,59.08,0,0,,0,0.61,,9.6,169,1031.8,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T21:00:00,3.9,0.4,-2.3,64.2,0,0,,0,0.59,,14.6,170,1031.8,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T22:00:00,4.4,1.1,-3.4,57.33,0,0,,0,0.57,,14.1,146,1031.9,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-26T23:00:00,4.4,1.3,-2.2,62.26,0,0,,0,0.55,,13,180,1031.8,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T00:00:00,4.4,3.1,-2.2,62.13,0,0,,0,0.54,,5.9,170,1031.2,89.5,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T01:00:00,5,3.2,-1.7,61.8,0,0,,0,0.52,,7.6,150,1030.8,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T02:00:00,5,2.4,-0.7,66.68,0,0,,0,0.5,27.7,11.3,62,1030.1,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T03:00:00,5,5,0,70,0,0,,0,0.48,,0.5,4,1029.1,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T04:00:00,5,3.2,1.1,76.07,0,0,,0,0.46,,7.7,110,1027.8,100,16,,,,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T05:00:00,4.3,1,1.7,82.96,0.031,100,rain,0,0.44,,14.6,42,1026.8,100,15.7,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T06:00:00,4.3,1.3,2.8,89.86,0.019,100,rain,0,0.43,,12.8,31,1026.1,100,12.6,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T07:00:00,4.9,1.5,3.3,89.18,0.28,100,rain,0,0.41,,16.2,32,1024.1,100,15.5,9,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T08:00:00,5.5,1.6,3.8,88.43,0.273,100,rain,0,0.39,,21.6,22,1023.4,100,5.9,16,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T09:00:00,6.1,2,4.9,92.36,0.798,100,rain,0,0.38,33.5,23.4,50,1021.7,100,9.6,20,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T10:00:00,7.1,3.7,6.1,93.04,1.334,100,rain,0,0.38,31.7,19.9,50,1020.2,100,3.9,28,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T11:00:00,7.9,5.7,6.7,92.3,0.623,100,rain,0,0.38,,12.4,88,1018.5,100,4.8,33,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T12:00:00,8.4,8.4,7.8,96.35,0.778,100,rain,0,0.37,,0.1,6,1017.3,100,4.9,73,0.3,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T13:00:00,9.4,8.5,8.4,93.38,0.011,100,rain,0,0.37,,7.3,281,1015.8,100,5.8,127,0.5,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T14:00:00,9.4,7.5,8.4,93.21,0,0,,0,0.36,,12.7,269,1015.6,100,3.1,119,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T15:00:00,9.4,6.4,8.3,93.14,0,0,,0,0.36,37.1,21.8,270,1016.3,100,15.5,166,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T16:00:00,10,10,7.8,86,0,0,,0,0.36,25.9,19.9,270,1016.2,95,16,221,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T17:00:00,10,10,6.7,79.67,0,0,,0,0.35,27.7,19.8,270,1017.2,82.4,16,113,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T18:00:00,7.9,5,4.4,78.39,0,0,,0,0.35,,17.8,269,1018.3,1.5,16,14,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-27T19:00:00,7.3,5.1,4.4,81.81,0,0,,0,0.34,,11.2,265,1020.3,0.8,16,18,0.1,0,,Clear,clear-night,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T20:00:00,6.8,4.7,4.4,84.53,0,0,,0,0.34,,10.6,254,1021.2,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T21:00:00,6.2,3.9,3.8,84.66,0,0,,0,0.34,,11.2,251,1021.9,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T22:00:00,6.2,3.4,3.4,81.82,0,0,,0,0.33,,14,244,1022.6,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-27T23:00:00,5.7,4.1,2.9,81.64,0,0,,0,0.33,,7.7,201,1023.6,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T00:00:00,5.8,3.7,2.8,81.31,0,0,,0,0.32,,9.5,251,1023.7,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T01:00:00,5.7,3.7,2.8,81.23,0,0,,0,0.32,,9.2,262,1023.7,1.5,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T02:00:00,5.1,3.5,2.1,80.9,0,0,,0,0.32,,7.2,264,1024.4,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T03:00:00,6.2,6.2,1.6,72.57,0,0,,0,0.31,,0.8,5,1025,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T04:00:00,5.1,4,1.6,78.2,0,0,,0,0.31,,5.5,269,1026,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T05:00:00,5,5,1,75.44,0,0,,0,0.3,,0.4,10,1026.3,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T06:00:00,5,5,0.6,72.87,0,0,,0,0.3,,0,0,1027.8,1.7,16,,,,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T07:00:00,5.7,3.7,0.6,69.7,0,0,,0,0.3,,9.1,43,1027.4,1.7,16,14,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T08:00:00,5.7,3.2,0.6,69.93,0,0,,0,0.29,,11,40,1027.4,1.7,16,38,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T09:00:00,6.1,2.8,0.6,67.59,0,0,,0,0.29,,17.9,32,1026.7,1.7,16,74,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T10:00:00,6.2,2.4,0,64.63,0,0,,0,0.28,,21.4,42,1026.1,80.2,16,130,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T11:00:00,6.2,2.4,0.6,67.51,0,0,,0,0.28,,21.7,51,1025.6,89.5,16,113,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T12:00:00,6.7,2.7,0,62.35,0,0,,0,0.27,,25.3,51,1024.4,53.1,16,186,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T13:00:00,6.2,3.8,0.6,67.42,0,0,,0,0.27,50,11.4,60,1024.6,100,16,117,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T14:00:00,6.1,3.8,1.7,73.17,0.019,100,rain,0,0.27,,11,43,1023.7,100,15.8,79,0.3,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T15:00:00,5.6,3.6,2.2,78.64,0.285,100,rain,0,0.26,,9.3,73,1023.3,100,15.5,51,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T16:00:00,5.7,2.4,2.8,82.08,0.536,100,rain,0,0.26,27.8,16.5,64,1022,100,13.7,50,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T17:00:00,5.7,2.6,3.4,85.23,0.513,100,rain,0,0.25,25.9,14.5,51,1020.6,100,15.5,22,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T18:00:00,5.7,2.4,3.8,88.15,0.02,100,rain,0,0.25,27.7,16.2,61,1019,100,15.8,6,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york city,2021-02-28T19:00:00,5.7,2.2,4.3,91.1,0,0,,0,0.25,25.9,18,52,1018.5,100,7.9,14,0.1,0,,Overcast,cloudy,"72505394728,72055399999,E5816,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T20:00:00,5.7,2,4.3,91.15,0.254,100,rain,0,0.24,,19.7,51,1017.9,100,5.9,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T21:00:00,5.7,2.4,4.3,91.15,0.051,100,rain,0,0.24,,16,31,1016.8,100,7.8,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T22:00:00,6.2,2.6,5,92.34,0.022,100,rain,0,0.23,,19.9,50,1014.9,100,7.8,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
new york city,2021-02-28T23:00:00,6.6,3.6,5.6,93.01,0.272,100,rain,0,0.23,,16.2,31,1014,100,4.8,,,,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
